Start,Peak,Stop,Trough,Max_Envelope_Amp,Duration_ms,Spike Times (s),Cluster IDs,Unique_Cluster_IDs,Sorted_Cluster_IDs
3403.6684,3403.71,3403.724,3403.71,5.660659790039063,55.6,"[3403.6691666666666, 3403.669933333333, 3403.6707, 3403.6708, 3403.6732333333334, 3403.6734, 3403.673766666667, 3403.6754333333333, 3403.6756, 3403.676066666667, 3403.676266666667, 3403.6763, 3403.6766666666667, 3403.6767333333332, 3403.6775666666667, 3403.6791333333335, 3403.6810333333333, 3403.6811, 3403.6812333333332, 3403.6820333333335, 3403.6832666666664, 3403.6839, 3403.6844333333333, 3403.6849, 3403.685033333333, 3403.6856, 3403.6863333333336, 3403.6865333333335, 3403.6866, 3403.6869, 3403.6878, 3403.687933333333, 3403.6881333333336, 3403.6887, 3403.6887333333334, 3403.688866666667, 3403.6889, 3403.6891666666666, 3403.6891666666666, 3403.6895666666665, 3403.6896, 3403.690666666667, 3403.6907666666666, 3403.6916333333334, 3403.692233333333, 3403.6926, 3403.6929, 3403.693, 3403.693, 3403.6931, 3403.6941, 3403.694233333333, 3403.6943666666666, 3403.6951, 3403.6956666666665, 3403.6961666666666, 3403.6966, 3403.6966, 3403.6968666666667, 3403.6973666666668, 3403.6984, 3403.700333333333, 3403.700566666667, 3403.7009333333335, 3403.7010666666665, 3403.7012666666665, 3403.7023, 3403.7026, 3403.7027333333335, 3403.7031, 3403.703233333333, 3403.7033, 3403.7035, 3403.7039666666665, 3403.7046666666665, 3403.7046666666665, 3403.705033333333, 3403.7069, 3403.7071333333333, 3403.7073333333333, 3403.7074666666667, 3403.709066666667, 3403.7099333333335, 3403.71, 3403.7103, 3403.7105, 3403.710633333333, 3403.7110666666667, 3403.7112, 3403.7114333333334, 3403.711533333333, 3403.7135333333335, 3403.7138666666665, 3403.715833333333, 3403.7158666666664, 3403.716033333333, 3403.7161333333333, 3403.7163, 3403.7167, 3403.7167666666664, 3403.716933333333, 3403.716966666667, 3403.7173666666667, 3403.7178, 3403.7185, 3403.7209, 3403.7216, 3403.7223, 3403.723266666667, 3403.7233666666666, 3403.7238666666667]","[5, 60, 85, 67, 138, 195, 16, 188, 191, 5, 39, 85, 110, 67, 117, 94, 195, 60, 196, 196, 85, 16, 55, 11, 224, 69, 166, 94, 60, 67, 108, 195, 110, 119, 16, 174, 13, 85, 80, 63, 106, 72, 67, 40, 110, 106, 13, 85, 65, 69, 94, 60, 57, 72, 113, 191, 67, 16, 101, 85, 13, 152, 102, 110, 60, 188, 106, 57, 191, 162, 40, 69, 85, 174, 16, 13, 67, 80, 60, 85, 55, 99, 67, 85, 188, 5, 195, 63, 16, 56, 117, 85, 81, 102, 212, 13, 16, 63, 11, 67, 188, 57, 220, 166, 85, 106, 101, 220, 40, 16, 60]","[5, 60, 85, 67, 138, 195, 16, 188, 191, 39, 110, 117, 94, 196, 55, 11, 224, 69, 166, 108, 119, 174, 13, 80, 63, 106, 72, 40, 65, 57, 113, 101, 152, 102, 162, 99, 56, 81, 212, 220]","[5, 11, 13, 16, 39, 40, 55, 56, 57, 60, 63, 65, 67, 69, 72, 80, 81, 85, 94, 99, 101, 102, 106, 108, 110, 113, 117, 119, 138, 152, 162, 166, 174, 188, 191, 195, 196, 212, 220, 224]"
3405.7468,3405.7536,3405.7796,3405.7536,4.307253360748291,32.8,"[3405.7471666666665, 3405.7472, 3405.7474666666667, 3405.747766666667, 3405.7478, 3405.7483333333334, 3405.7491, 3405.7491, 3405.7491, 3405.7491333333332, 3405.7493, 3405.7493, 3405.7498333333333, 3405.7499, 3405.75, 3405.7501, 3405.7503333333334, 3405.7505, 3405.7505666666666, 3405.7506, 3405.7506, 3405.7509333333333, 3405.7509666666665, 3405.7509666666665, 3405.7509666666665, 3405.751366666667, 3405.7518666666665, 3405.7520666666665, 3405.7523666666666, 3405.7524333333336, 3405.752466666667, 3405.752933333333, 3405.753133333333, 3405.7535, 3405.7537, 3405.7541333333334, 3405.7542333333336, 3405.7542333333336, 3405.7546, 3405.7547, 3405.7547, 3405.755166666667, 3405.7552333333333, 3405.7553666666668, 3405.7557333333334, 3405.7557333333334, 3405.7558, 3405.7559333333334, 3405.7559666666666, 3405.7562333333335, 3405.7562666666668, 3405.7563666666665, 3405.7564666666667, 3405.7570666666666, 3405.757433333333, 3405.7575666666667, 3405.7577, 3405.7580333333335, 3405.7583, 3405.758533333333, 3405.7587, 3405.758733333333, 3405.7588, 3405.7589, 3405.7591666666667, 3405.7591666666667, 3405.759466666667, 3405.7595666666666, 3405.760133333333, 3405.7602666666667, 3405.7610666666665, 3405.7612, 3405.7612, 3405.761433333333, 3405.761433333333, 3405.7615, 3405.7615666666666, 3405.7617333333333, 3405.7617333333333, 3405.7617666666665, 3405.7617666666665, 3405.7622333333334, 3405.7629, 3405.7631666666666, 3405.763466666667, 3405.7637666666665, 3405.7638, 3405.7638666666667, 3405.763933333333, 3405.7640333333334, 3405.7642666666666, 3405.7643333333335, 3405.7644333333333, 3405.7647666666667, 3405.765266666667, 3405.7654666666667, 3405.765533333333, 3405.7655666666665, 3405.765733333333, 3405.765766666667, 3405.7658333333334, 3405.765933333333, 3405.765933333333, 3405.765966666667, 3405.767566666667, 3405.7676666666666, 3405.767733333333, 3405.767766666667, 3405.7682, 3405.7685, 3405.7696333333333, 3405.7697, 3405.7698, 3405.7698333333333, 3405.7703333333334, 3405.770666666667, 3405.7707666666665, 3405.7708, 3405.7709666666665, 3405.771166666667, 3405.7722, 3405.7727333333332, 3405.7728, 3405.772933333333, 3405.773166666667, 3405.7733, 3405.7735333333335, 3405.7736, 3405.7737, 3405.7739333333334, 3405.774, 3405.7746666666667, 3405.7763, 3405.7763333333332, 3405.7765666666664, 3405.7766, 3405.776766666667, 3405.777, 3405.7777333333333, 3405.7782666666667, 3405.7795666666666]","[233, 52, 162, 100, 10, 67, 85, 119, 52, 188, 14, 222, 5, 150, 39, 13, 39, 196, 41, 55, 5, 145, 63, 60, 11, 196, 64, 13, 67, 85, 117, 81, 13, 107, 69, 5, 85, 96, 67, 16, 13, 151, 19, 13, 14, 222, 55, 93, 105, 107, 39, 5, 38, 70, 174, 132, 236, 85, 5, 67, 10, 226, 107, 5, 237, 64, 66, 16, 57, 11, 63, 196, 16, 85, 81, 233, 64, 236, 102, 67, 107, 216, 132, 14, 70, 11, 100, 13, 106, 188, 11, 57, 119, 10, 16, 60, 63, 196, 107, 196, 195, 236, 222, 13, 67, 85, 81, 70, 236, 113, 16, 85, 67, 117, 117, 60, 132, 98, 237, 119, 174, 57, 102, 13, 10, 179, 3, 107, 145, 40, 5, 13, 60, 69, 70, 37, 113, 16, 85, 67, 63]","[233, 52, 162, 100, 10, 67, 85, 119, 188, 14, 222, 5, 150, 39, 13, 196, 41, 55, 145, 63, 60, 11, 64, 117, 81, 107, 69, 96, 16, 151, 19, 93, 105, 38, 70, 174, 132, 236, 226, 237, 66, 57, 102, 216, 106, 195, 113, 98, 179, 3, 40, 37]","[3, 5, 10, 11, 13, 14, 16, 19, 37, 38, 39, 40, 41, 52, 55, 57, 60, 63, 64, 66, 67, 69, 70, 81, 85, 93, 96, 98, 100, 102, 105, 106, 107, 113, 117, 119, 132, 145, 150, 151, 162, 174, 179, 188, 195, 196, 216, 222, 226, 233, 236, 237]"
3406.028,3406.0452,3406.0524,3406.0452,5.072472095489502,24.4,"[3406.0281, 3406.0281333333332, 3406.0287333333335, 3406.0288333333333, 3406.0293666666666, 3406.0295666666666, 3406.0298, 3406.0304, 3406.0304333333333, 3406.0305, 3406.0316, 3406.0317, 3406.0319666666664, 3406.0320333333334, 3406.0332333333336, 3406.0334333333335, 3406.0335666666665, 3406.0339, 3406.0341, 3406.0342666666666, 3406.0344333333333, 3406.0347, 3406.034866666667, 3406.0356, 3406.0362, 3406.0363666666667, 3406.0367666666666, 3406.0368, 3406.036866666667, 3406.0380666666665, 3406.0381, 3406.0381333333335, 3406.0382, 3406.0389333333333, 3406.0390333333335, 3406.0393, 3406.039333333333, 3406.039566666667, 3406.0396333333333, 3406.0397666666668, 3406.0401, 3406.0402, 3406.0405, 3406.0405333333333, 3406.0411, 3406.0415, 3406.0418666666665, 3406.042, 3406.042, 3406.042033333333, 3406.042066666667, 3406.0424, 3406.0424666666668, 3406.0426666666667, 3406.0430333333334, 3406.0430666666666, 3406.0433666666668, 3406.044066666667, 3406.0442, 3406.0448333333334, 3406.0450333333333, 3406.045666666667, 3406.0457333333334, 3406.046, 3406.046, 3406.0462666666667, 3406.0472666666665, 3406.0473, 3406.0473333333334, 3406.0475, 3406.0480666666667, 3406.048133333333, 3406.0487333333335, 3406.0488333333333, 3406.049, 3406.0493666666666, 3406.0493666666666, 3406.0493666666666, 3406.0498, 3406.0498333333335, 3406.0508, 3406.0511333333334, 3406.0518, 3406.051933333333]","[11, 113, 85, 60, 39, 179, 80, 200, 236, 101, 85, 94, 70, 67, 39, 60, 39, 63, 107, 189, 118, 13, 119, 60, 132, 101, 85, 190, 67, 16, 5, 40, 216, 85, 63, 150, 236, 106, 10, 118, 37, 174, 67, 16, 93, 85, 93, 39, 94, 117, 60, 122, 96, 220, 11, 190, 14, 38, 11, 216, 85, 145, 107, 67, 188, 39, 94, 11, 63, 60, 37, 113, 106, 179, 16, 0, 236, 11, 190, 117, 5, 85, 67, 196]","[11, 113, 85, 60, 39, 179, 80, 200, 236, 101, 94, 70, 67, 63, 107, 189, 118, 13, 119, 132, 190, 16, 5, 40, 216, 150, 106, 10, 37, 174, 93, 117, 122, 96, 220, 14, 38, 145, 188, 0, 196]","[0, 5, 10, 11, 13, 14, 16, 37, 38, 39, 40, 60, 63, 67, 70, 80, 85, 93, 94, 96, 101, 106, 107, 113, 117, 118, 119, 122, 132, 145, 150, 174, 179, 188, 189, 190, 196, 200, 216, 220, 236]"
3406.6404,3406.6428,3406.6636,3406.6428,2.4296209812164307,23.2,"[3406.6414, 3406.6419, 3406.6423666666665, 3406.6442333333334, 3406.6448666666665, 3406.6455333333333, 3406.6462333333334, 3406.646333333333, 3406.6469666666667, 3406.647066666667, 3406.6483, 3406.6487, 3406.6491333333333, 3406.6493666666665, 3406.649766666667, 3406.6502666666665, 3406.650633333333, 3406.6507, 3406.6507333333334, 3406.6509, 3406.6519, 3406.651966666667, 3406.652, 3406.6520333333333, 3406.6520333333333, 3406.652633333333, 3406.6552666666666, 3406.6576, 3406.6581, 3406.6582, 3406.6582333333336, 3406.6585666666665, 3406.6588, 3406.6591, 3406.6615]","[13, 119, 85, 212, 67, 13, 196, 69, 16, 191, 85, 64, 1, 109, 16, 14, 185, 60, 101, 152, 54, 64, 13, 188, 102, 63, 118, 196, 64, 16, 70, 138, 60, 63, 16]","[13, 119, 85, 212, 67, 196, 69, 16, 191, 64, 1, 109, 14, 185, 60, 101, 152, 54, 188, 102, 63, 118, 70, 138]","[1, 13, 14, 16, 54, 60, 63, 64, 67, 69, 70, 85, 101, 102, 109, 118, 119, 138, 152, 185, 188, 191, 196, 212]"
3406.8912,3406.898,3406.9224,3406.898,6.312655925750732,31.2,"[3406.8917, 3406.8929333333335, 3406.892966666667, 3406.895233333333, 3406.8965, 3406.896566666667, 3406.8967333333335, 3406.8969, 3406.8969666666667, 3406.8972, 3406.8975666666665, 3406.8976, 3406.8977666666665, 3406.898, 3406.8980666666666, 3406.8998666666666, 3406.9016, 3406.9024, 3406.903, 3406.903, 3406.9031, 3406.9036666666666, 3406.903766666667, 3406.9039666666667, 3406.9042666666664, 3406.9042666666664, 3406.9043, 3406.9045333333333, 3406.9048, 3406.9048666666667, 3406.9051666666664, 3406.9055, 3406.906233333333, 3406.9069666666664, 3406.9079, 3406.908266666667, 3406.9089, 3406.9092666666666, 3406.9096666666665, 3406.9097, 3406.9099, 3406.910733333333, 3406.9109333333336, 3406.911666666667, 3406.9117, 3406.911866666667, 3406.9119, 3406.9121666666665, 3406.9122666666667, 3406.9141666666665, 3406.9151333333334, 3406.916, 3406.9168, 3406.9172, 3406.9172, 3406.9176666666667, 3406.9185, 3406.9187, 3406.9191333333333, 3406.9192, 3406.921533333333]","[16, 107, 60, 85, 86, 193, 5, 67, 11, 16, 188, 103, 196, 3, 60, 166, 101, 57, 39, 101, 5, 86, 193, 196, 38, 145, 108, 67, 85, 60, 102, 94, 70, 64, 60, 37, 63, 107, 10, 145, 196, 106, 67, 85, 60, 13, 94, 101, 16, 196, 37, 64, 103, 145, 60, 85, 19, 67, 210, 16, 63]","[16, 107, 60, 85, 86, 193, 5, 67, 11, 188, 103, 196, 3, 166, 101, 57, 39, 38, 145, 108, 102, 94, 70, 64, 37, 63, 10, 106, 13, 19, 210]","[3, 5, 10, 11, 13, 16, 19, 37, 38, 39, 57, 60, 63, 64, 67, 70, 85, 86, 94, 101, 102, 103, 106, 107, 108, 145, 166, 188, 193, 196, 210]"
3407.8872,3407.914,3407.934,3407.914,5.867591857910156,46.8,"[3407.8894333333333, 3407.8897666666667, 3407.890266666667, 3407.890733333333, 3407.891166666667, 3407.8913333333335, 3407.8915666666667, 3407.891866666667, 3407.8923666666665, 3407.8924666666667, 3407.8926666666666, 3407.8928666666666, 3407.8930333333333, 3407.8935333333334, 3407.8947, 3407.895466666667, 3407.8962, 3407.8962333333334, 3407.8966333333333, 3407.8967666666667, 3407.8968, 3407.8969666666667, 3407.8969666666667, 3407.8973333333333, 3407.8973666666666, 3407.8975666666665, 3407.8980666666666, 3407.898833333333, 3407.8996, 3407.9002666666665, 3407.9003333333335, 3407.9006, 3407.9007, 3407.9008, 3407.9015666666664, 3407.9017, 3407.901966666667, 3407.9022666666665, 3407.9024, 3407.902433333333, 3407.9029666666665, 3407.9036333333333, 3407.9040666666665, 3407.9043666666666, 3407.904466666667, 3407.9049666666665, 3407.905133333333, 3407.9052333333334, 3407.9052333333334, 3407.9052666666666, 3407.9053, 3407.9054, 3407.9059333333335, 3407.9068333333335, 3407.9074333333333, 3407.9077666666667, 3407.9079, 3407.9087666666665, 3407.909, 3407.9090333333334, 3407.9091333333336, 3407.9100333333336, 3407.9104666666667, 3407.9105666666665, 3407.9106333333334, 3407.9110333333333, 3407.9127, 3407.9130333333333, 3407.9131, 3407.9135666666666, 3407.9136, 3407.9138333333335, 3407.9141, 3407.914533333333, 3407.9146333333333, 3407.9146333333333, 3407.9148666666665, 3407.9148666666665, 3407.9151333333334, 3407.9153666666666, 3407.9155333333333, 3407.9155333333333, 3407.9156, 3407.9166666666665, 3407.9167, 3407.9168666666665, 3407.9174666666668, 3407.917733333333, 3407.9179, 3407.918133333333, 3407.9184333333333, 3407.9185666666667, 3407.9187333333334, 3407.9187666666667, 3407.9187666666667, 3407.918833333333, 3407.9189333333334, 3407.9191666666666, 3407.9192333333335, 3407.9194666666667, 3407.9197, 3407.919766666667, 3407.9203666666667, 3407.920666666667, 3407.9207, 3407.9208, 3407.920833333333, 3407.920866666667, 3407.9209666666666, 3407.9210333333335, 3407.9211333333333, 3407.9212, 3407.9212666666667, 3407.9214666666667, 3407.921533333333, 3407.921566666667, 3407.922, 3407.9221333333335, 3407.9222666666665, 3407.9225, 3407.9228333333335, 3407.9229333333333, 3407.9234666666666, 3407.9236, 3407.9236666666666, 3407.9239, 3407.9239333333335, 3407.9239333333335, 3407.9241, 3407.924233333333, 3407.9259, 3407.9259666666667, 3407.9262, 3407.926266666667, 3407.926466666667, 3407.9267333333332, 3407.9271, 3407.9271, 3407.9271, 3407.9272, 3407.927366666667, 3407.9274333333333, 3407.9279, 3407.9279666666666, 3407.9281, 3407.9282, 3407.9284666666667, 3407.9285333333332, 3407.9288666666666, 3407.9290333333333, 3407.9297, 3407.9299333333333, 3407.9299333333333, 3407.9301666666665, 3407.9304666666667, 3407.9309, 3407.9310666666665, 3407.9331, 3407.9332, 3407.9338333333335]","[60, 5, 3, 55, 85, 66, 113, 13, 5, 119, 16, 52, 101, 152, 13, 39, 215, 85, 77, 96, 81, 194, 3, 3, 60, 67, 85, 101, 10, 3, 119, 63, 16, 3, 41, 85, 93, 52, 5, 10, 81, 174, 67, 38, 54, 56, 101, 179, 16, 119, 7, 85, 5, 60, 11, 85, 101, 11, 226, 64, 3, 67, 224, 117, 11, 153, 5, 85, 98, 179, 7, 93, 13, 101, 72, 107, 38, 151, 67, 60, 16, 196, 100, 13, 123, 174, 63, 93, 67, 38, 85, 16, 102, 145, 69, 94, 179, 1, 92, 196, 153, 60, 226, 101, 41, 108, 56, 5, 233, 63, 100, 39, 70, 101, 67, 140, 13, 99, 123, 13, 64, 196, 38, 100, 55, 173, 13, 224, 85, 60, 16, 101, 179, 7, 67, 113, 226, 11, 70, 60, 145, 63, 85, 55, 224, 16, 13, 119, 153, 196, 145, 5, 40, 100, 38, 13, 222, 222, 101, 93]","[60, 5, 3, 55, 85, 66, 113, 13, 119, 16, 52, 101, 152, 39, 215, 77, 96, 81, 194, 67, 10, 63, 41, 93, 174, 38, 54, 56, 179, 7, 11, 226, 64, 224, 117, 153, 98, 72, 107, 151, 196, 100, 123, 102, 145, 69, 94, 1, 92, 108, 233, 70, 140, 99, 173, 40, 222]","[1, 3, 5, 7, 10, 11, 13, 16, 38, 39, 40, 41, 52, 54, 55, 56, 60, 63, 64, 66, 67, 69, 70, 72, 77, 81, 85, 92, 93, 94, 96, 98, 99, 100, 101, 102, 107, 108, 113, 117, 119, 123, 140, 145, 151, 152, 153, 173, 174, 179, 194, 196, 215, 222, 224, 226, 233]"
3410.6808,3410.7152,3410.7264,3410.7152,4.748374938964844,45.6,"[3410.6810666666665, 3410.6811333333335, 3410.6813, 3410.6821333333332, 3410.6827333333335, 3410.6833666666666, 3410.6834, 3410.6844, 3410.6848666666665, 3410.6866, 3410.6869, 3410.6869333333334, 3410.687266666667, 3410.6883333333335, 3410.6884, 3410.6886666666664, 3410.6907333333334, 3410.6917333333336, 3410.6924, 3410.6926, 3410.693366666667, 3410.693533333333, 3410.6948, 3410.695133333333, 3410.6961666666666, 3410.696266666667, 3410.696933333333, 3410.6991333333335, 3410.6995666666667, 3410.699666666667, 3410.7000333333335, 3410.7004, 3410.7008, 3410.700966666667, 3410.7018333333335, 3410.7024333333334, 3410.702533333333, 3410.703666666667, 3410.7041, 3410.7045, 3410.7045, 3410.7046333333333, 3410.705066666667, 3410.7051666666666, 3410.7052, 3410.7056, 3410.7058666666667, 3410.7061, 3410.7075333333332, 3410.7091, 3410.7091666666665, 3410.7094333333334, 3410.710666666667, 3410.7110333333335, 3410.7116, 3410.712, 3410.712233333333, 3410.7123666666666, 3410.7129666666665, 3410.7134666666666, 3410.7141, 3410.7141666666666, 3410.7158, 3410.7171, 3410.7183, 3410.7183333333332, 3410.7188666666666, 3410.7188666666666, 3410.7192666666665, 3410.7193, 3410.7195666666667, 3410.7199, 3410.7202333333335, 3410.720333333333, 3410.7209, 3410.7212666666665, 3410.7215666666666, 3410.7218333333335, 3410.7233333333334, 3410.7251, 3410.7254333333335]","[67, 81, 196, 170, 85, 173, 190, 3, 52, 190, 212, 41, 85, 60, 5, 67, 70, 85, 60, 222, 67, 108, 152, 39, 170, 16, 85, 67, 39, 56, 85, 40, 170, 106, 60, 67, 13, 212, 174, 85, 13, 60, 63, 222, 174, 60, 67, 106, 37, 103, 60, 85, 106, 67, 16, 85, 13, 11, 41, 101, 60, 152, 117, 16, 55, 39, 5, 174, 179, 7, 174, 85, 40, 93, 60, 11, 109, 162, 67, 212, 85]","[67, 81, 196, 170, 85, 173, 190, 3, 52, 212, 41, 60, 5, 70, 222, 108, 152, 39, 16, 56, 40, 106, 13, 174, 63, 37, 103, 11, 101, 117, 55, 179, 7, 93, 109, 162]","[3, 5, 7, 11, 13, 16, 37, 39, 40, 41, 52, 55, 56, 60, 63, 67, 70, 81, 85, 93, 101, 103, 106, 108, 109, 117, 152, 162, 170, 173, 174, 179, 190, 196, 212, 222]"
3411.5476,3411.57,3411.5776,3411.57,3.10969877243042,30.0,"[3411.5479333333333, 3411.5481666666665, 3411.5491666666667, 3411.551066666667, 3411.5513333333333, 3411.5527333333334, 3411.5536333333334, 3411.5547, 3411.5565, 3411.5574333333334, 3411.5574333333334, 3411.5578333333333, 3411.5581, 3411.558466666667, 3411.5590666666667, 3411.5592, 3411.5593, 3411.5593, 3411.5597666666667, 3411.5598, 3411.560033333333, 3411.5615, 3411.5652333333333, 3411.5657333333334, 3411.565866666667, 3411.566, 3411.5660333333335, 3411.5662, 3411.5664333333334, 3411.5664666666667, 3411.566566666667, 3411.5669666666668, 3411.5670333333333, 3411.5675, 3411.5677333333333, 3411.5705333333335, 3411.5725333333335, 3411.5729666666666, 3411.5745666666667, 3411.5754333333334, 3411.5755]","[236, 117, 16, 5, 60, 67, 85, 94, 106, 3, 233, 13, 236, 196, 117, 10, 237, 16, 85, 81, 67, 236, 3, 96, 64, 52, 16, 14, 67, 106, 233, 85, 60, 236, 63, 94, 138, 236, 67, 63, 60]","[236, 117, 16, 5, 60, 67, 85, 94, 106, 3, 233, 13, 196, 10, 237, 81, 96, 64, 52, 14, 63, 138]","[3, 5, 10, 13, 14, 16, 52, 60, 63, 64, 67, 81, 85, 94, 96, 106, 117, 138, 196, 233, 236, 237]"
3412.3588,3412.3868,3412.3952,3412.3868,3.3945584297180176,36.4,"[3412.3589333333334, 3412.359266666667, 3412.3594333333335, 3412.3595666666665, 3412.3598666666667, 3412.3602333333333, 3412.3606666666665, 3412.3611333333333, 3412.3611333333333, 3412.3614, 3412.3616666666667, 3412.3629, 3412.3629333333333, 3412.3633, 3412.3633333333332, 3412.3633666666665, 3412.3633666666665, 3412.3638, 3412.3638666666666, 3412.3639333333335, 3412.3639333333335, 3412.3641333333335, 3412.3643333333334, 3412.364433333333, 3412.3645666666666, 3412.3649, 3412.3650666666667, 3412.3654333333334, 3412.3654333333334, 3412.365766666667, 3412.3661, 3412.3668666666667, 3412.3671, 3412.367166666667, 3412.3672333333334, 3412.3678333333332, 3412.3681, 3412.3681666666666, 3412.3683, 3412.3684, 3412.368466666667, 3412.3686666666667, 3412.3687666666665, 3412.369, 3412.3692666666666, 3412.3694666666665, 3412.3694666666665, 3412.3697333333334, 3412.3699333333334, 3412.370033333333, 3412.3702333333335, 3412.3704333333335, 3412.3705, 3412.3709, 3412.3710666666666, 3412.3713666666667, 3412.3714, 3412.3717, 3412.3725, 3412.3729, 3412.373, 3412.3732, 3412.3737333333333, 3412.3737666666666, 3412.374333333333, 3412.3744, 3412.3744, 3412.375466666667, 3412.375666666667, 3412.376, 3412.376, 3412.3765333333336, 3412.376566666667, 3412.377033333333, 3412.377033333333, 3412.3778333333335, 3412.3784333333333, 3412.3785, 3412.3785, 3412.3785, 3412.3786333333333, 3412.3789666666667, 3412.3795333333333, 3412.3797666666665, 3412.3798, 3412.3798, 3412.3806, 3412.381, 3412.3811, 3412.3824, 3412.382866666667, 3412.382866666667, 3412.383333333333, 3412.383733333333, 3412.3842666666665, 3412.3847666666666, 3412.3848333333335, 3412.3854666666666, 3412.3857, 3412.386033333333, 3412.386233333333, 3412.3864, 3412.3865666666666, 3412.3866333333335, 3412.387, 3412.3877666666667, 3412.3886, 3412.3886, 3412.3887666666665, 3412.390066666667, 3412.3903333333333, 3412.3922666666667, 3412.3924, 3412.3930666666665, 3412.3933333333334]","[60, 196, 119, 191, 64, 13, 152, 14, 85, 64, 195, 14, 69, 216, 195, 224, 70, 11, 101, 14, 5, 107, 10, 60, 196, 16, 67, 69, 102, 96, 64, 195, 85, 117, 5, 67, 151, 102, 106, 224, 13, 14, 64, 103, 101, 191, 196, 85, 67, 196, 236, 63, 3, 60, 188, 16, 55, 119, 103, 85, 39, 153, 140, 60, 185, 217, 117, 188, 191, 67, 100, 85, 224, 153, 119, 16, 106, 67, 80, 11, 14, 233, 224, 138, 85, 60, 107, 113, 106, 54, 67, 37, 220, 85, 70, 96, 119, 196, 85, 107, 224, 63, 67, 19, 11, 16, 101, 166, 10, 60, 5, 3, 106, 67, 224]","[60, 196, 119, 191, 64, 13, 152, 14, 85, 195, 69, 216, 224, 70, 11, 101, 5, 107, 10, 16, 67, 102, 96, 117, 151, 106, 103, 236, 63, 3, 188, 55, 39, 153, 140, 185, 217, 100, 80, 233, 138, 113, 54, 37, 220, 19, 166]","[3, 5, 10, 11, 13, 14, 16, 19, 37, 39, 54, 55, 60, 63, 64, 67, 69, 70, 80, 85, 96, 100, 101, 102, 103, 106, 107, 113, 117, 119, 138, 140, 151, 152, 153, 166, 185, 188, 191, 195, 196, 216, 217, 220, 224, 233, 236]"
3412.926,3412.9364,3412.9616,3412.9364,7.579422473907471,35.6,"[3412.9266, 3412.9266666666667, 3412.9267333333332, 3412.927366666667, 3412.9278, 3412.9284666666667, 3412.9294333333332, 3412.9305, 3412.9305, 3412.9308666666666, 3412.9313666666667, 3412.9323, 3412.9325, 3412.932533333333, 3412.9329, 3412.9333333333334, 3412.9342666666666, 3412.934566666667, 3412.9347666666667, 3412.9356, 3412.9357666666665, 3412.9375, 3412.9376333333335, 3412.937933333333, 3412.9387666666667, 3412.9391, 3412.9391666666666, 3412.9393333333333, 3412.9393666666665, 3412.94, 3412.9409333333333, 3412.9410333333335, 3412.9420333333333, 3412.9429666666665, 3412.943366666667, 3412.9445666666666, 3412.9446333333335, 3412.9456333333333, 3412.946233333333, 3412.9463333333333, 3412.9466, 3412.9468333333334, 3412.9472, 3412.9473333333335, 3412.9475, 3412.947833333333, 3412.9484666666667, 3412.9501333333333, 3412.950333333333, 3412.950733333333, 3412.9509333333335, 3412.951233333333, 3412.9513, 3412.9513, 3412.9513333333334, 3412.951666666667, 3412.9534, 3412.9535666666666, 3412.9546666666665, 3412.955066666667, 3412.9557666666665, 3412.9559, 3412.9562, 3412.9568, 3412.9569333333334, 3412.957066666667, 3412.9579, 3412.9591333333333, 3412.959733333333, 3412.9607, 3412.9611]","[85, 16, 63, 60, 70, 85, 119, 64, 222, 3, 16, 60, 64, 67, 85, 56, 132, 5, 138, 5, 119, 64, 72, 226, 105, 67, 10, 41, 85, 132, 64, 10, 5, 228, 85, 57, 152, 63, 67, 98, 85, 5, 196, 16, 63, 70, 60, 174, 100, 113, 138, 162, 119, 37, 132, 99, 162, 56, 222, 63, 5, 85, 67, 16, 119, 196, 60, 67, 85, 151, 16]","[85, 16, 63, 60, 70, 119, 64, 222, 3, 67, 56, 132, 5, 138, 72, 226, 105, 10, 41, 228, 57, 152, 98, 196, 174, 100, 113, 162, 37, 99, 151]","[3, 5, 10, 16, 37, 41, 56, 57, 60, 63, 64, 67, 70, 72, 85, 98, 99, 100, 105, 113, 119, 132, 138, 151, 152, 162, 174, 196, 222, 226, 228]"
